brewery_name,address,categories,city,country,zip_code,state,Name,lat,long
Otto Vending Services,2513 Ellington Rd,"Food & Beverage Services, Vending Machines, Beverage Manufacturers, Caterers, Food Facilities Consultants, Coffee & Tea Manufacturers, Event Planning, Breweries, Vending Machine Manufacturers, Flavoring Extract Manufacturers, Wholesale Vending Machines, Food & Entertainment, Wholesale Beverage Dispensing Equipment, Refrigeration Equipment Manufacturers",Quincy,US,62305,IL,Illinois,39.979331,-91.374398
Pabst Brewing Company Hq,9014 Heritage Pkwy,Brewery,Woodridge,US,60517,IL,Illinois,,
Party Pad,3540 N Janssen Ave,"brewery, beer garden",Chicago,US,60657,IL,Illinois,,
Patrick's Tavern,6296 S Archer Ave,"Bars, Cocktail Lounges, Bars & Clubs, Restaurants, Bars & Pubs, Breweries & Brew Pubs, Cocktail Lounge Restaurants, Bar & Grills, Taverns, Bar & Grill Restaurants",Chicago,US,"60638-2506, 60638",IL,Illinois,41.79354,-87.77835
Penrose Brewing Company,509 Stevens St,Brewery,Geneva,US,60134,IL,Illinois,41.89276441,-88.30976699
Peoria Brewing Company,8012 N Hale Ave,"Bars & Clubs, Nightlife, Brewery",Peoria,US,61615,IL,Illinois,40.78483,-89.6072
"Piece, Piece Brewery & Pizzeria",1927 W North Ave,"Brew Pubs, Restaurants, Brewery, Bars Pubs, Pizza Place",Chicago,US,60622,IL,Illinois,41.910425,-87.676126
Pipeworks Brewing Company,1675 N Western Ave,Brewery,Chicago,US,60647,IL,Illinois,41.912315,-87.68727
Pitchfork Food & Saloon,2922 W Irving Park Rd,"Restaurant, Bar, Brewery, and Restaurant, Brewery, Bar, Bar, Brewery, and Restaurant Albany Park",Chicago,US,60618,IL,Illinois,41.9540288,-87.70183447
Pollyanna Brewing Company,431 Talcott Ave,"Food & Drink, Brewery, Breweries",Lemont,US,60439,IL,Illinois,41.67558,-87.9976
Poor Boy's Pub,277283 Montgomery Rd,"Brewery, Bar, Karaoke Bar",Montgomery,US,60538,IL,Illinois,41.72687723,-88.32138037
Printers Row Wine Shop,719 S Dearborn St,"Shopping & Stores, Brewers, IL>Wine Shop, Wine Shop, Wineries, Chicago, Wine & Distilled Beverages Retail, Wine Stores, Chicago Bottle Shops and Wine Stores, Liquor Stores,  IL",Chicago,US,"60605, 60605-1837",IL,Illinois,41.87295,-87.628981
Radicle Effect Brewerks,1340 31st St,Brewery College Hill District,Rock Island,US,61201,IL,Illinois,,
Railshake,504 Walnut St,Brewery and Bar,Highland,US,62249,IL,Illinois,,
Ram Restaurant & Brewery - Rosemont,9520 W Higgins Rd,"Restaurants, Pubs, Bars & Pubs, Breweries, Bar & Grill Restaurants",Rosemont,US,60018,IL,Illinois,41.99273,-87.863306
Recess Brewing,307 N Main St,"Bars, Tourist Information & Attractions, Restaurant, Brew Pubs, Restaurants, Food & Drink, Amusement Places & Arcades, Banquet Halls & Reception Facilities, Breweries, Beer & Ale, Taverns",Edwardsville,US,62025,IL,Illinois,38.814224,-89.95922
Red Brick Pub The,420 Lincoln Hwy,"manufacturing, Bars & Clubs, wholesale, Restaurants, food, Restaurants & Bars, Pub Food, brewer, Food & Entertainment,  IL, Rochelle",Rochelle,US,61068,IL,Illinois,41.923477,-89.066711
Redmond's,3358 N Sheffield Ave,"Bar, Beer Garden, and Brewery",Chicago,US,60657,IL,Illinois,41.94346712,-87.65424749
Refreshment Services Pepsi,1121 Locust St," nec, Home, Breweries, Concessionaires, Quincy, Bottlers Equipment and Supplies, Wholesale Trade-non-durable Goods, Soft drinks, Vending Machines, Beer & Beverages, Wholesale Foods, Vending Machine Shopping, Groceries and related products, Wholesale Vending Machines, Beer & Beverages-wholesale & Distributors",Quincy,US,"62301-1919, 62301",IL,Illinois,39.951082,-91.397494
Revolution Brewing,3340 N Kedzie Ave,"Pub, Brewery",Chicago,US,60618,IL,Illinois,41.94221147,-87.70790204
Riley's Gathering Place,590 S York St,"American Restaurant, brewery, Bar and American Restaurant, Bar",Elmhurst,US,60126,IL,Illinois,41.88268395,-87.94011264
Rock Bottom,1 W Grand Ave,"Brew Pubs, Restaurants, Pubs, Bars & Pubs, Banquet Halls & Reception Facilities, Breweries, Family Style Restaurants, Bar & Grill Restaurants",Chicago,US,60654,IL,Illinois,41.891554,-87.628231
Rock Bottom Brewery Restaurant,28256 Diehl Rd,"Restaurants, Pubs, Bars & Pubs, Breweries, Bar & Grill Restaurants",Warrenville,US,60555,IL,Illinois,41.802322,-88.171407
Rock Bottom Rooftop Bar,Rock Bottom Brewery & Restaurant,"Bar, Beer Garden, Brewery",Chicago,US,60654,IL,Illinois,,
Rolling Meadows Brewery LLC,1660 W Leland Ave,"Springfield Il, Beverages, Malt Beverages, Springfield Brewers' Grain, Agriculture, Cash Grains Nec, Springfield Pea and Bean Farms (legumes), Springfield,  IL, Cash Grains,  NEC",Springfield,US,62704-3388,IL,Illinois,,
Santa Fe Distributors,3500 S Racine Ave,"Beverages, Fresh Fruits and Vegetables, U.S., Chicago Wholesale Fruits and Vegetables, Food, Brewers, Wineries, Chicago, Advertising,  IL, Wine, Wineries & Wine Manufacturers",Chicago,US,60609,IL,Illinois,41.830588,-87.6559
Schubert Inn,1301 W Schubert Ave,"Chicago, Venues, Bar, Beer Garden, Restaurant, North-side, Bar Food, ;area - north-side, neighborhood - lincoln-park-depaul, cuisine - bar-food, meal - Dinner, meal - Brunch, feature - Open Late, Breweries & Brew Pubs, Cocktail Lounges, Restaurants, Bar & Grill Restaurants, Cocktail Lounge Restaurants, Chicago Restaurants, Depaul, Bar Food / American, Bars & Clubs, American, Brunch, Burgers, Traditional, Neighborhood Bars, Taverns, Bars & Pubs",Chicago,US,60614,IL,Illinois,41.930732,-87.661154
Scorched Earth Brewing Company,203 Berg St,Brewery,Algonquin,US,60102,IL,Illinois,42.171417,-88.30307
Second City Tours,100 E Pearson,"Wine Tours & Tastings, Food Tours, More, Tours & Activities, Food & Drink, Tours, Brewery Tours, Beer Tastings & Tours, Tour",Chicago,US,60611,IL,Illinois,41.897453,-87.62581
Shepps Bar & Grill,111 E Illinois St,"Cocktail Lounges, Bars & Clubs, Bars & Pubs, Restaurants, Breweries & Brew Pubs, Barbecue, Cocktail Lounge Restaurants, Taverns, Bar & Grill Restaurants",Newberlin,US,"62670, 62670-6267",IL,Illinois,39.724837,-89.912117
Shinnicks Pub Chicago,3758 S Union Ave,"Bars & Clubs, Restaurants, Brewers, Bars & Pubs",Chicago,US,60609,IL,Illinois,41.826051,-87.643563
Side Lot Brewery,110 Slocum Lake Rd,Brewers,Wauconda,US,60084,IL,Illinois,42.260709,-88.142663
Sir Hershe Dog Bakery,230 E Main St,", Home, Brewers, Wine bar, Eating And Drinking Places, Wineries, Bakeries, Food & Entertainment, Grafton, Drinking places",Grafton,US,62037,IL,Illinois,38.969814,-90.433597
Skeleton Key Brewery,8102 Lemont Rd,Brewery,Woodridge,US,60517,IL,Illinois,,
Small Town Brewery,1000 Brown St,Brewery,Wauconda,US,60084,IL,Illinois,,
Smsf Club,1010 Sandy Hollow Rd,Brewery,Rockford,US,61109,IL,Illinois,42.22336,-89.08084
Smylie Brothers Brewing Company,1615 Oak Ave,"Brewer Equipment Supplies & Services, Brewery, Comfort Food Restaurant",Evanston,US,60201,IL,Illinois,42.047551,-87.686646
Solemn Oath Brewery,1661 Quincy Ave,Brewery,Naperville,US,60540,IL,Illinois,,
Spa of Argos Mediterranean Day Spa,123 W Washington,"spa, Brewery, Bar, American Restaurant, Il>brewery, Il>bar, Il>american Restaurant",Oswego,US,60543,IL,Illinois,41.68421572,-88.35480309
Spiteful Brewing,1815 W Berteau Ave 15,Breweries,Chicago,US,60613,IL,Illinois,41.957734,-87.674864
Stockholm's,306 W State St,"American Restaurant, Caterers, Event Planning, Brewery, Food & Entertainment",Geneva,US,60134,IL,Illinois,41.8877,-88.307253
Stratch Brewing Co,264 Thompson Rd,Brewers,Ava,US,62907,IL,Illinois,37.87567,-89.430922
Stubby's Tavern,1517 N 3rd St,"Bars, Cocktail Lounges, Quincy Illinois, Bars & Clubs, Breweries & Brew Pubs, Venues, Bar, Cocktail Lounge Restaurants, Bar & Grills, Food & Entertainment, Taverns, Bar & Grill Restaurants",Quincy,US,62301,IL,Illinois,39.95007,-91.41167
Stucks!,3010 N Greenview Ave,brewery,Chicago,US,60657,IL,Illinois,,
Tap House Grill,260 Green Bay Rd,"American Restaurant, Brewery, and Bar",Highwood,US,60040,IL,Illinois,42.201961,-87.809995
Temperance Beer Company,2000 Dempster St,Brewery and Beer Garden,Evanston,US,60202,IL,Illinois,42.039978,-87.701944
The Arrogant Frog Bar,1365 W Fullerton Ave,"Pubs, Breweries",Chicago,US,60614,IL,Illinois,41.925097,-87.663114
The Barrel Run,600 N Clark St,"Bus Tours, Private Tours, Brewery Tours, Food & Drink, Tours, More",Chicago,US,60610,IL,Illinois,41.892975,-87.631454
The Blind Pig Brewery,120 N Neil St,Brewery and Bar,Champaign,US,61820,IL,Illinois,40.11711216,-88.24328184
The Brewers Arms,2305 Massachusetts Ave,brewery,Naperville,US,60565,IL,Illinois,,
The Emerald Loop Bar & Grill,216 N Wabash Ave (at Wacker Dr),"Pub, American Restaurant, Brewery",Chicago,US,60601,IL,Illinois,41.88652008,-87.62658834
The Horseshoe Bar and Grill,28686 W Northwest Hwy,"American Restaurant, Brewery, and Speakeasy",Barrington,US,60010,IL,Illinois,,
The Huddle Sports Bar,1887 Armour Rd,"Breweries, Bars & Clubs, Nightlife, Food & Drink",Bourbonnais,US,60914,IL,Illinois,41.16304,-87.85249
The Kerry Piper,7900 Joliet Rd,"Pub, Brewery, Beer Garden",Willowbrook,US,60527,IL,Illinois,41.7448427,-87.9406938
The Lucky Monk,105 Hollywood Blvd (at Studio Dr),"Brewery, Burger Joint, Pizza Place",S Barrington,US,60010,IL,Illinois,42.07112737,-88.14440003
Tighthead Brewing Company,161 N Archer Ave,"Food & Drink, Breweries",Mundelein,US,,IL,Illinois,42.265854,-87.99895
Tribes Alehouse & Grill,11220 Lincoln Hwy,"Pub, Brewery, Bar, Pub, Brewery, and Bar",Mokena,US,60448,IL,Illinois,,
Two Brothers Roundhouse,205 N Broadway,"American Restaurant, American Restaurants, Caterers, Brew Pubs, Restaurants, Banquet Halls & Reception Facilities, Beer & Ale, Brewery",Aurora,US,60505,IL,Illinois,41.760506,-88.30989
Une Annee Brewery Llc,1640 W Hubbard St,Breweries,Chicago,US,60622,IL,Illinois,41.890006,-87.668584
Union Valley Brewing,5261 N Lawler,brewery,Chicago,US,60630,IL,Illinois,,
Urban Legend Brewing Company,1115 Zygmunt Cir,"Brewery, Alcoholic Beverages Wholesale & Manufacturers",Westmont,US,60559,IL,Illinois,41.77541,-87.982323
Veteran Beer Co,320 W Ohio St,"Breweries, Beer & Ale Distributors",Chicago,US,60654,IL,Illinois,41.892523,-87.636392
Vice District Brewing,1454 S Michigan Ave,"Bars & Clubs, Food & Drink, Nightlife, Breweries",Chicago,US,60605,IL,Illinois,41.86249,-87.62447
Villa Bleu Tavern & Restaurant - Fox River Grove,516 Northwest Hwy,"American, Steakhouse, European, Restaurant, Breweries & Brew Pubs, Cocktail Lounges, Restaurants, Bar & Grill Restaurants, Cocktail Lounge Restaurants, Bars & Clubs, Fox River Grove,  IL, Restaurants & Bars",Fox River Grove,US,60021,IL,Illinois,42.1966,-88.2164
Von Jakob Winery Brewery,230 Illinois 127,"Wineries & Vineyards, Food & Drink, Breweries",Alto Pass,US,62905,IL,Illinois,37.602516,-89.324615
Wansas Tequila,980 N Michigan Ave,"Breweries, Beer & Ale Distributors, Beer & Ale Retail",Chicago,US,60611,IL,Illinois,41.900572,-87.624422
Waterloo Winery & Inc,725 N Market St,"Wineries, Brewers",Waterloo,US,62298,IL,Illinois,38.349987,-90.151106
"Werk Force Brewing Co., Chicago Brew Werks",14903 S Center St,"Brewery and Food Drink Shop, Brewery",Plainfield,US,60544,IL,Illinois,,
Whats Brewing Inc,335 W Northwest Hwy,Brewer Equipment Supplies & Services,Palatine,US,60067,IL,Illinois,42.123061,-88.051475
Whitehorse Tavern,1639 Locust St,"Bars, Cocktail Lounges, Bars & Clubs, Restaurants, Breweries & Brew Pubs, Cocktail Lounge Restaurants, Food & Entertainment, Bar & Grills, Quincy Restaurants, Taverns, Bar & Grill Restaurants",Quincy,US,"62301, 62301-1464",IL,Illinois,39.950379,-91.389787
Winchester Brewing Co.,131 Market St,"Bars & Pubs, Restaurants, Willow Springs, IL, Brewer Equipment Supplies & Services, Breweries, Restaurants & Bars, Wine Bars, Delicatessens",Willow Springs,US,"60480-1613, 60480",IL,Illinois,41.733857,-87.876753
Wye Knot Tavern,391 Arbor St,"Cocktail Lounges, Bars & Clubs, Breweries & Brew Pubs, Niota, Restaurants & Bars, Cocktail Lounge Restaurants, recreation, Bars, Bars / Taverns, food and drink, Food & Entertainment,  IL, Bar & Grill Restaurants",Niota,US,"62358-1004, 62358",IL,Illinois,40.617569,-91.286989
Zumbier,3232 Monroe Ave,"Food & Drink, Breweries",Waukegan,US,60085,IL,Illinois,42.363495,-87.88062
18th Street Brewery,5417 Oakley Ave,Brewery,Hammond,US,46320,IN,Indiana,,
5 B's Inc,11517 Arcola Rd,"bar & grill restaurants, Restaurants, Breweries & Brew Pubs, hotels & motels, Hotels & Motels, breweries & brew pubs, Bar & Grills, Bed & Breakfast & Inns, Taverns, Bar & Grill Restaurants",Arcola,US,"46704, 46704-1008",IN,Indiana,39.68111,-88.31483
Aj's Bar & Grill,2488 Getz Rd,"barbecue, breweries & brew pubs, bar & grill restaurants, Bars & Grills, Beer Taverns & Pubs, Barbecue, Breweries & Brew Pubs, Bar & Grill Restaurants",Fort Wayne,US,46804-1632,IN,Indiana,,
Alley Kat Bar,911 E Main St,"Bar & Grill Restaurants, Breweries & Brew Pubs",Richmond,US,47374,IN,Indiana,,
Alvin's Bar & Grill,7417 N Shadeland Ave,"Bars & Clubs, Home, Eating places, Bars & Pubs, Restaurants, breweries & brew pubs, Venues, Grills (eating places), Taverns, bar & grill restaurants, Indiana, Eating And Drinking Places, Bar, Indianapolis, barbecue",Indianapolis,US,"46250-2077, 46250",IN,Indiana,,
Back Road Brewery,308 Perry St,"Restaurant, Brew Pubs, Restaurants, Beer & Ale, Brewery",Laporte,US,46350-3216,IN,Indiana,41.61233,-86.72674
Bare Hands Brewery,12804 Sandy Ct,Brewers,Granger,US,46530,IN,Indiana,41.759808,-86.1169
Bedford Tavern,1201 S Bedford Ave,"Restaurant, food and drink, Breweries & Brew Pubs, recreation, Bar & Grill Restaurants",Evansville,US,"47713-2612, 47713",IN,Indiana,37.96023,-87.55036
Bent Rail Brewery & Pub,5301 Winthrop Ave,Brewery,Indianapolis,US,46220,IN,Indiana,39.84925718,-86.14154048
Big Lug Canteen,1435 E 86th St,Brewery Nora - Far Northside,Indianapolis,US,46240,IN,Indiana,,
Big Woods Brewery,60 Molly Ln,"American Restaurant, Brewery",Nashville,US,47448,IN,Indiana,,
Black Acre Brewing Co.,5614 E Washington St,Brewery,Indianapolis,US,46219,IN,Indiana,39.77103353,-86.07098758
Black Swan Brewpub,2067 E Hadley Rd,"American Restaurant, Pub, Brewery",Plainfield,US,46168,IN,Indiana,39.674282,-86.373116
Blind Owl Brewery,5014 E 62nd St,Brewery,Indianapolis,US,46220,IN,Indiana,,
Blue Lantern Steak & Seafood,928 E Mckinley Ave,"Bars & Grills Beer Taverns & Pubs Steak House Restaurants, Bars & Clubs, Steak & Chop Restaurants, Bars & Pubs, Restaurants, Breweries & Brew Pubs, Mishawaka Restaurants, Steakhouse Restaurants, Steakhouse, recreation, Steak House Restaurants, Seafood Restaurants, Taverns, Bars & Grills, food and drink, Restaurant, Beer Taverns & Pubs, Seafood, Bar & Grill Restaurants",Mishawaka,US,46545,IN,Indiana,41.680424,-86.17034
Bob's Tavern 19th Hole,26582 Us Highway 20,"Bars, Cocktail Lounges, American Restaurants, Restaurants, Breweries & Brew Pubs, Cocktail Lounge Restaurants, Bar & Grills, Taverns, Bar & Grill Restaurants",S Bend,US,"46628-4544, 46628",IN,Indiana,41.71298,-86.38086
Books & Brew,9402 Uptown Dr,"Bookstores, Restaurants, Breweries",Indianapolis,US,46256,IN,Indiana,39.924044,-86.036565
Brew and Blooms,7205 Calumet Ave,Brewer Equipment Supplies & Services,Hammond,US,46324,IN,Indiana,41.582711,-87.50879
Brew Basic,113 York St,Brewers,Michigancity,US,46360,IN,Indiana,41.714925,-86.892657
Brewery Tours of Indianapolis,8465 Keystone Xing,"Brewery and Tour Provider Keystone at The Crossing, Brewery, Bus Station, and Bus Line Keystone at The Crossing, Food and Beverage",Indianapolis,US,46240,IN,Indiana,39.910375,-86.114038
Brick Brewing Co,305 Main St,Micro-breweries,Hobart,US,46342,IN,Indiana,,
Broad Ripple Brew Pub,842 E 65th St,Brewery,Indianapolis,US,46220,IN,Indiana,39.87350209,-86.14281287
Bubbaz Bar Grill,1350 W Southport Rd,"Take Out Restaurants, Bars, Brew Pubs, Restaurants, Breweries & Brew Pubs, Barbecue, Bar & Grills, Taverns, Bar & Grill Restaurants",Indianapolis,US,"46217, 46217-9127",IN,Indiana,39.66383,-86.18355
Bulldog Brewing Company,1409 119th St,Brewery and Bar,Whiting,US,46394,IN,Indiana,41.6794814,-87.49519157
Butler Vineyards,6200 E Robinson Rd,"Wineries, Vineyards, Brewers",Bloomington,US,47408,IN,Indiana,39.240787,-86.445284
Butler Winery & Vineyard,1022 N College Ave,"Air Fresheners, Deordorant, Winemaking Equipment & Supplies, Brewers, Brewer Equipment Supplies & Services, Soap, Wineries, Glue",Bloomington,US,47404,IN,Indiana,39.176227,-86.534567
Chapman Brewing,300 Industrial Rd,"Breweries, Food & Drink",Angola,US,46703,IN,Indiana,41.648975,-85.00301
Cheer's,3823 N Broadway,"Restaurants, Bar & Grill Restaurants, Barbecue, Breweries & Brew Pubs, Caterers, Take Out Restaurants, Muncie,  IN",Muncie,US,47305,IN,Indiana,,
Chilly Water Brewing Company,719 Virginia Ave,Brewery,Indianapolis,US,46203,IN,Indiana,39.75727694,-86.14516868
City Brew Brownsburg,1663 E State Road 236,"Coffeehouses, Brewers",Roachdale,US,46172,IN,Indiana,39.849517,-86.814364
Clevenger's Beverage Connection Inc.,237 Lincoln Way W,Brewery,Mc Connellsburg,US,17233,IN,Indiana,,
Compa,711 E Thompson Rd,"bar & grill restaurants, Meat Markets, shop, cocktail lounges, laundry & dry cleaning, Grocery Stores, breweries & brew pubs, cleaners, retail",Indianapolis,US,"46227-8401, 46227",IN,Indiana,39.693314,-86.145195
Corner Pocket Tavern,100 E Toledo St,"Fremont, Bars & Clubs, Breweries & Brew Pubs, Pubs, Restaurants, Bars & Pubs, Restaurants & Bars, Taverns, Bars & Grills, Bars, Bars / Taverns,  IN, Bar & Grills, Bar & Grill Restaurants",Fremont,US,46737,IN,Indiana,41.731083,-84.924723
Daddy's O Pub,97 W Jackson St,", Cocktail Lounges, Breweries & Brew Pubs,  And Equipment Stores, Beer Pubs & Taverns, Cocktail Lounge Restaurants, Miscellaneous Homefurnishings Stores, Bars & Grills, Bars, Cicero Barbeque Grills, Indiana, Beer Taverns & Pubs, Miscellaneous homefurnishings, Cicero Restaurants,  IN, Bar & Grills, Barbeque grills, Bars & Clubs, Home, Bars & Pubs, Restaurants, Taverns, Shopping & Stores, Home Furniture,  Furnishings, Pub Food, Cicero, Bar & Grill Restaurants",Cicero,US,46034,IN,Indiana,40.13228,-86.0146
Danny Boy Beer Works,12702 Meeting House Rd,Brewery Village of Westclay,Village Of W Clay,US,46032,IN,Indiana,,
Daredevil Brewing Co,1151 Main St,Brewery,Speedway,US,46224,IN,Indiana,,
Daredevil Brewing Company,1151 W Main St,"Breweries, Food & Drink",Speedway,US,46224,IN,Indiana,39.78269,-86.241
Deer Creek Brewery,17661 Cumberland Rd,Brewery,Noblesville,US,46060,IN,Indiana,,
Dee's Tavern,419 W Washington St,"Cocktail Lounges, Bars & Clubs, Bars & Pubs, Restaurants, Pubs, Breweries & Brew Pubs, Restaurants & Bars, recreation, Cocktail Lounge Restaurants, Taverns, Bars & Grills, Clinton, Bars / Taverns, food and drink, Beer Taverns & Pubs, Pub Food,  IN, Clinton Pubs, Bar & Grill Restaurants",Clinton,US,47842,IN,Indiana,39.66391,-87.40823
Deviate Brewing,4004 W 96th St,Brewery,Indianapolis,US,46268,IN,Indiana,,
Dt Kirby's,644 Main St,"Bar, Brewery, and American Restaurant",Lafayette,US,47901,IN,Indiana,40.41903469,-86.89045345
Duffys Too Inc,148 E Morse St,"Barbecue, Breweries & Brew Pubs, Cocktail Lounges, Bar & Grill Restaurants, Cocktail Lounge Restaurants",Markle,US,46770-5452,IN,Indiana,,
Dusty's Tavern,116 N Sycamore St,"Bars & Clubs, Bars & Pubs, Breweries & Brew Pubs, Restaurants, Galveston, Restaurants & Bars, Taverns, Bars & Grills, Bars, Bars / Taverns, Beer Taverns & Pubs, Pub Food,  IN, Bar & Grills, Bar & Grill Restaurants",Galveston,US,46932,IN,Indiana,40.578823,-86.1874
Evil Czech Brewery,3703 N Main St,Brewers,Mishawaka,US,46545,IN,Indiana,41.693064,-86.18181
Fat Cat Bar,3744 Lafayette Rd,"breweries & brew pubs, bar & grill restaurants, Indianapolis, Venues, Bar, Bars & Pubs, Taverns, recreation, food and drink",Indianapolis,US,46222-1111,IN,Indiana,39.816842,-86.227973
